Alcohol,Marijuana,Heroin,Cocaine,Age,Sex,Race,State,Highest_Year_Education_Before_Prison
1,2,0,2,43,Female, 2+ Races (NH),KY,10
2,0,0,0,40,Male, Black (NH),MS,12
2,1,1,1,25,Male, Black (NH),VA,8
1,2,0,0,48,Male, American Indian/Alaska Native (NH),GA,7
2,1,0,0,40,Male, Black (NH),FL,12
1,2,1,2,25,Female, White (NH),OK,11
2,1,0,0,37,Male, White (NH),IL,12
2,0,0,0,67,Female, White (NH),FL,12
2,0,0,0,57,Male, Black (NH),FL,10
0,1,0,0,29,Male, Black (NH),IA,15
2,2,0,2,37,Male, Black (NH),AZ,11
1,1,0,0,23,Male, Black (NH),FL,13
0,0,0,1,64,Male, Black (NH),FL,8
1,2,2,2,39,Female, White (NH),VA,8
1,0,0,0,57,Male, White (NH),MA,9
0,0,0,0,47,Male, Hispanic,NY,12
0,0,0,0,37,Male, Hispanic,TX,5
0,0,0,0,45,Male, Hispanic,FL,15
2,1,0,1,46,Male, Black (NH),TX,7
2,0,0,0,38,Male, Hispanic,PA,4
2,2,0,1,53,Female, Hispanic,CT,14
2,0,0,0,31,Male, White (NH),SC,12
1,2,2,2,22,Male, Hispanic,NV,10
-1,0,0,0,48,Male, White (NH),AZ,13
2,2,0,2,53,Male, White (NH),NV,99
2,0,0,0,54,Male, White (NH),TX,9
0,0,0,0,28,Female, Black (NH),AK,9
2,2,1,0,33,Female, White (NH),NC,9
1,0,0,0,31,Male, Hispanic,TX,9
0,2,0,1,59,Male, Uncategorized - Missing,NY,10
1,0,0,0,60,Male, Black (NH),VA,11
2,0,0,0,36,Male, White (NH),GA,9
2,0,0,0,19,Female, Hispanic,IA,11
1,1,0,2,25,Male, Hispanic,PA,7
1,2,0,2,41,Male, White (NH),SC,9
2,0,0,0,37,Male, 2+ Races (NH),MO,9
2,0,0,0,33,Male, Black (NH),PA,10
2,2,0,2,31,Female, White (NH),SC,8
2,0,0,0,37,Male, Hispanic,NC,8
0,0,0,0,48,Male, Black (NH),MO,11
0,0,0,0,48,Male, Hispanic,CA,12
2,0,0,0,63,Male, 2+ Races (NH),OH,4
2,0,0,0,60,Male, White (NH),VA,14
0,2,0,2,22,Male, Hispanic,TX,7
2,1,0,2,44,Male, White (NH),IN,10
2,0,0,0,35,Male, Hispanic,TX,10
2,0,0,0,31,Male, Hispanic,TX,8
0,0,0,0,37,Male, Hispanic,CA,11
2,1,0,0,24,Male, Black (NH),GA,9
2,0,0,0,37,Male, Hispanic,TX,8
1,2,1,2,43,Male, White (NH),MO,11
2,2,0,2,36,Female, White (NH),OH,12
2,0,0,0,36,Female, Black (NH),DE,10
2,2,2,2,29,Female, White (NH),MO,14
1,2,0,1,44,Male, White (NH),MO,12
1,1,0,1,37,Male, Hispanic,MO,10
0,0,0,0,49,Female, Hispanic,CA,11
2,0,0,0,40,Male, Hispanic,PA,12
2,0,0,0,38,Male, Black (NH),KY,13
2,0,0,0,30,Male, Black (NH),NJ,13
2,0,0,0,58,Male, White (NH),NC,12
2,1,0,0,33,Male, Black (NH),TN,12
2,2,0,2,46,Male, White (NH),TX,10
2,0,0,0,49,Female, White (NH),TX,12
2,0,0,0,38,Male, 2+ Races (NH),WI,9
0,0,0,0,60,Male, Black (NH),MO,9
2,2,1,2,23,Female, White (NH),KY,12
2,0,0,0,28,Male, 2+ Races (NH),NY,10
2,2,0,0,39,Female, White (NH),NE,12
0,0,0,0,35,Male, Black (NH),GA,9
2,0,0,0,37,Male, Hispanic,MD,12
0,0,0,0,44,Male, Hispanic,MS,11
0,1,0,0,35,Male, Black (NH),AL,7
2,1,2,2,29,Male, White (NH),AZ,12
2,2,0,2,47,Male, 2+ Races (NH),AL,8
1,1,0,1,52,Male, Hispanic,PA,10
1,1,0,1,35,Male, White (NH),TN,10
2,1,2,2,37,Female, 2+ Races (NH),NC,12
1,1,0,1,35,Female, Hispanic,NC,10
2,0,0,0,37,Female, White (NH),NJ,8
2,0,0,0,60,Male, American Indian/Alaska Native (NH),MS,12
2,0,0,0,46,Male, Hispanic,PA,3
2,0,0,0,52,Female, White (NH),OR,14
2,0,0,0,42,Male, Hispanic,CO,10
0,0,0,0,30,Male, 2+ Races (NH),TX,13
0,0,0,0,49,Male, Black (NH),MO,11
0,0,0,0,47,Female, White (NH),NY,17
2,0,0,0,38,Male, White (NH),TN,14
2,2,0,2,44,Female, White (NH),NC,13
2,0,0,0,58,Male, White (NH),NC,16
2,0,0,0,55,Male, White (NH),VA,12
0,1,0,0,36,Male, Black (NH),TX,9
1,1,0,0,44,Male, Black (NH),NY,11
2,0,0,0,43,Male, Hispanic,TX,6
2,0,0,0,54,Female, Black (NH),GA,18
1,0,0,0,42,Male, Black (NH),PA,11
2,0,0,0,44,Male, White (NH),VA,16
2,2,0,2,39,Male, White (NH),MI,11
2,0,0,0,34,Female, Hispanic,CT,14
2,0,0,0,38,Female, Hispanic,NC,12
1,1,0,0,39,Male, 2+ Races (NH),NC,8
1,0,0,0,68,Male, White (NH),CA,12
2,0,0,0,48,Female, White (NH),TX,14
0,0,0,0,57,Male, White (NH),NC,8
1,0,0,0,50,Male, White (NH),WA,13
2,2,0,2,38,Female, 2+ Races (NH),CA,16
2,0,0,0,52,Female, Black (NH),NY,11
2,0,0,0,35,Male, Hispanic,CA,16
2,0,0,0,48,Female, White (NH),OK,9
2,0,0,0,46,Male, Hispanic,-1,6
1,0,0,0,29,Female, White (NH),MA,9
1,2,1,1,56,Male, Hispanic,OH,10
2,0,0,0,36,Female, White (NH),SD,10
2,0,0,0,55,Male, Hispanic,CA,9
2,2,1,2,49,Female, White (NH),PA,8
2,0,0,0,24,Male, White (NH),TN,10
2,0,0,0,34,Male, Hispanic,-1,98
2,2,2,2,26,Female, White (NH),MO,12
2,2,2,2,36,Male, Hispanic,MD,10
2,1,0,0,41,Female, White (NH),MD,10
2,0,0,0,20,Male, Black (NH),MI,11
2,0,0,0,32,Male, Hispanic,NV,13
2,1,0,0,31,Male, Hispanic,NY,6
2,1,0,1,39,Female, Black (NH),SC,13
2,1,2,2,41,Male, White (NH),MI,12
0,0,0,0,49,Male, Black (NH),GA,12
1,0,0,0,46,Female, White (NH),GA,12
2,1,0,1,28,Female, White (NH),TN,12
2,0,0,0,24,Male, Black (NH),NC,10
1,0,0,0,52,Male, Black (NH),CA,16
0,0,0,0,44,Male, Black (NH),MO,11
2,0,0,0,30,Female, White (NH),MO,12
1,0,0,0,37,Male, Black (NH),IN,10
2,2,1,2,28,Female, White (NH),NC,13
2,1,0,2,24,Male, Black (NH),GA,9
2,0,0,0,35,Male, Hispanic,MS,10
0,1,0,0,42,Male, Black (NH),MO,11
2,1,0,2,23,Male, White (NH),FL,8
1,0,0,0,54,Male, Hispanic,NM,9
0,1,0,2,19,Male, Hispanic,NM,12
2,0,0,0,56,Male, Hispanic,CA,9
1,1,1,1,31,Female, White (NH),TN,16
2,0,0,0,61,Male, Black (NH),TX,9
2,0,0,0,39,Male, Black (NH),CA,14
2,0,0,0,31,Male, Black (NH),NC,12
2,0,0,0,59,Male, White (NH),AZ,14
2,0,0,0,59,Male, 2+ Races (NH),CA,8
2,0,0,0,57,Male, Black (NH),LA,10
2,2,0,0,37,Female, Hispanic,WA,16
0,0,0,0,36,Male, Black (NH),MI,16
2,2,0,2,50,Male, Hispanic,TX,5
2,0,1,2,35,Female, White (NH),PA,15
2,0,0,0,35,Male, Black (NH),SC,8
2,0,0,0,26,Male, Hispanic,TX,11
1,0,0,0,31,Female, Black (NH),NC,12
2,1,2,0,53,Male, Black (NH),PA,9
1,0,0,0,46,Male, Black (NH),FL,12
2,0,0,0,42,Male, 2+ Races (NH),MD,14
2,1,0,2,27,Male, White (NH),FL,12
2,1,0,2,34,Male, White (NH),KS,13
0,0,0,0,42,Male, Hispanic,TX,9
2,1,0,2,44,Female, 2+ Races (NH),HI,14
2,0,0,0,49,Male, Hispanic,TX,10
2,0,0,0,34,Male, Hispanic,CA,9
1,2,0,2,34,Female, 2+ Races (NH),NV,10
1,2,2,2,50,Male, White (NH),OR,13
1,1,0,1,42,Male, Black (NH),GA,10
2,0,0,0,30,Male, Black (NH),TX,10
2,2,0,0,31,Male, White (NH),GA,8
0,0,0,0,73,Female, White (NH),VA,12
2,0,0,0,29,Male, Hispanic,NM,9
2,0,0,0,44,Female, White (NH),TN,12
2,0,0,0,45,Female, White (NH),CT,16
2,0,0,0,49,Male, 2+ Races (NH),HI,16
2,2,1,2,29,Male, 2+ Races (NH),MI,12
1,2,0,1,37,Male, Hispanic,TX,6
2,0,0,0,23,Male, Hispanic,NY,13
2,0,0,0,52,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),HI,13
2,0,0,0,31,Male, Black (NH),AL,10
1,0,0,0,40,Male, Hispanic,TX,12
1,2,0,1,54,Male, Hispanic,TX,12
2,2,0,0,40,Male, White (NH),CO,12
1,2,2,2,46,Male, White (NH),IN,12
2,0,0,0,63,Male, White (NH),NY,18
1,1,0,0,54,Male, Black (NH),NY,11
2,2,2,2,36,Female, White (NH),SC,8
2,0,0,0,34,Male, White (NH),TX,10
1,0,0,0,47,Female, White (NH),GA,12
0,0,0,0,52,Female, Black (NH),MS,16
1,0,0,1,35,Male, Hispanic,TX,9
2,0,0,0,19,Male, White (NH),FL,8
2,0,0,0,43,Male, Hispanic,CA,8
2,0,0,0,29,Male, Hispanic,FL,10
1,0,0,0,59,Male, White (NH),CA,12
2,2,0,2,47,Male, White (NH),WA,11
0,0,0,0,33,Male, Black (NH),SC,9
2,0,0,0,41,Male, 2+ Races (NH),OR,12
1,1,0,0,25,Male, Black (NH),FL,11
2,0,0,0,31,Male, 2+ Races (NH),AZ,11
1,0,0,0,49,Male, White (NH),MI,10
1,0,0,0,37,Male, White (NH),MA,18
2,0,0,0,61,Male, White (NH),WA,14
1,2,0,1,54,Male, Black (NH),TX,18
2,0,0,0,25,Male, Black (NH),GA,11
2,0,0,0,39,Male, White (NH),TN,8
2,0,0,0,57,Male, White (NH),NC,10
0,0,0,0,55,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),FL,99
1,0,0,0,44,Male, White (NH),NC,12
2,0,0,0,41,Female, Black (NH),CA,12
2,1,0,0,20,Male, Black (NH),TX,11
2,2,0,1,54,Male, Black (NH),NY,9
1,0,0,0,27,Male, Black (NH),TN,12
1,2,1,1,31,Female, Hispanic,IL,9
0,0,0,0,63,Female, White (NH),NY,18
1,0,0,0,43,Male, 2+ Races (NH),GA,12
2,0,0,0,67,Male, Black (NH),AL,14
1,0,0,0,40,Female, Black (NH),LA,12
2,0,0,0,41,Male, White (NH),MO,10
0,0,0,0,32,Male, Hispanic,TX,8
2,2,1,2,26,Female, White (NH),SC,10
2,0,0,0,46,Male, Black (NH),OH,10
2,1,2,1,28,Female, White (NH),NC,13
1,2,0,2,33,Male, White (NH),FL,9
2,0,0,0,37,Male, Hispanic,NY,8
2,2,0,0,28,Male, 2+ Races (NH),CA,11
1,0,0,0,26,Male, White (NH),GA,10
0,2,1,2,50,Male, White (NH),MO,12
2,0,0,0,54,Male, Hispanic,TN,11
2,0,0,0,33,Male, Black (NH),VA,8
1,0,0,0,43,Male, 2+ Races (NH),FL,9
2,2,0,2,32,Female, White (NH),PA,10
2,1,2,2,24,Male, 2+ Races (NH),FL,8
0,0,0,0,58,Male, White (NH),TX,18
2,0,0,0,29,Male, Black (NH),IL,10
1,1,0,2,55,Male, White (NH),CA,6
2,2,0,2,50,Female, White (NH),WI,12
2,0,0,0,32,Male, White (NH),MI,8
1,2,2,2,34,Male, White (NH),TX,10
0,1,0,0,23,Male, Black (NH),AL,11
2,1,0,0,28,Male, Black (NH),TX,10
2,0,0,0,25,Male, White (NH),FL,9
2,0,0,0,24,Male, White (NH),NY,11
2,2,1,2,38,Female, Hispanic,WA,9
1,2,0,1,36,Male, White (NH),OH,9
2,2,0,2,46,Male, White (NH),WI,6
2,2,2,2,32,Male, White (NH),TX,9
2,0,0,0,30,Female, Black (NH),MO,12
1,0,0,0,27,Male, White (NH),PA,8
2,2,2,1,28,Male, White (NH),WI,12
2,0,0,0,40,Male, Black (NH),MI,11
2,0,0,0,34,Male, 2+ Races (NH),TX,11
-1,0,0,0,49,Male, White (NH),TX,12
1,2,2,2,25,Male, American Indian/Alaska Native (NH),OK,9
2,0,0,0,27,Male, Black (NH),GA,9
1,0,0,0,58,Male, American Indian/Alaska Native (NH),AK,9
1,0,0,0,55,Male, White (NH),OH,12
2,2,2,2,37,Female, White (NH),IN,14
1,0,0,0,39,Male, American Indian/Alaska Native (NH),AK,12
2,0,0,0,47,Male, Black (NH),FL,11
1,0,0,0,53,Male, 2+ Races (NH),IL,14
2,0,0,0,60,Male, Hispanic,NJ,6
1,2,2,1,67,Male, Black (NH),MI,14
2,0,0,0,38,Male, Black (NH),FL,12
2,0,0,0,33,Male, Hispanic,FL,12
0,0,0,0,36,Male, Uncategorized - Missing,GA,12
1,2,1,2,37,Male, White (NH),LA,12
1,1,0,1,55,Male, Black (NH),CA,12
2,0,0,0,56,Male, White (NH),GA,10
2,1,0,2,23,Female, White (NH),VA,8
1,2,0,1,50,Female, Black (NH),PA,10
2,2,1,2,25,Male, White (NH),IN,8
2,0,0,0,37,Male, Hispanic,-1,9
2,0,0,0,55,Male, White (NH),OH,15
2,0,0,0,24,Female, White (NH),IN,12
2,0,0,0,62,Male, White (NH),IL,16
1,2,0,2,29,Female, White (NH),NY,7
2,0,0,0,26,Male, Hispanic,TX,14
1,0,0,0,31,Male, Hispanic,AZ,13
2,0,0,0,65,Female, White (NH),OR,16
2,0,0,0,63,Female, White (NH),NM,12
2,0,0,0,48,Male, 2+ Races (NH),FL,12
2,2,0,2,32,Male, White (NH),NC,8
2,0,0,0,23,Male, White (NH),TX,9
0,0,0,0,56,Male, Black (NH),AR,9
2,0,0,0,39,Male, Hispanic,TX,9
2,0,0,0,74,Male, 2+ Races (NH),KY,9
2,0,0,0,25,Female, White (NH),OR,15
2,0,0,0,36,Male, White (NH),OR,12
0,0,0,0,52,Female, Black (NH),  ,99
2,0,0,0,48,Male, Uncategorized - Missing,WA,13
1,0,0,0,43,Female, Black (NH),MO,9
0,0,0,0,30,Male, Black (NH),MD,11
0,0,0,0,29,Male, Black (NH),LA,8
1,1,2,2,32,Male, White (NH),WA,12
2,2,1,2,33,Female, White (NH),MO,8
1,1,0,0,21,Male, Black (NH),WI,12
1,0,0,0,44,Female, Black (NH),NE,14
2,0,0,0,21,Male, Black (NH),FL,11
2,0,0,0,40,Male, Black (NH),TX,8
2,0,0,0,26,Female, Black (NH),VA,10
2,2,1,2,43,Male, White (NH),MI,12
1,1,0,2,27,Male, Hispanic,FL,9
1,0,0,0,48,Male, White (NH),WI,12
2,2,0,2,45,Female, White (NH),TX,12
2,2,0,2,41,Female, White (NH),OH,12
1,0,0,1,51,Male, Black (NH),PA,12
2,0,0,0,47,Male, Black (NH),TX,12
2,0,0,0,57,Male, White (NH),MI,14
0,0,0,0,23,Male, Black (NH),TX,9
1,0,0,0,39,Male, Black (NH),TN,9
2,0,0,0,51,Male, Hispanic,PA,11
2,0,0,0,51,Female, 2+ Races (NH),GA,9
1,2,2,2,41,Male, White (NH),CA,8
1,1,0,0,34,Male, 2+ Races (NH),MI,12
2,0,0,0,25,Male, Black (NH),NC,11
2,0,0,0,25,Male, White (NH),MS,12
2,2,0,1,43,Male, 2+ Races (NH),IN,10
2,2,2,2,39,Female, 2+ Races (NH),HI,11
0,0,0,0,46,Male, White (NH),IL,12
2,0,0,0,75,Male, Black (NH),NC,13
2,2,0,2,28,Female, Hispanic,AZ,10
2,1,0,0,23,Male, Black (NH),DC,9
1,1,0,0,46,Male, White (NH),CA,12
2,0,0,0,37,Female, White (NH),OK,11
2,0,0,0,43,Male, Hispanic,FL,1
2,0,0,0,41,Male, Black (NH),FL,10
1,0,0,0,32,Female, White (NH),DE,16
0,1,2,2,49,Female, White (NH),NM,11
0,0,0,0,38,Male, Black (NH),CA,8
2,0,0,0,28,Male, Hispanic,TX,9
2,0,0,0,55,Male, Black (NH),OH,11
2,0,0,0,44,Male, Hispanic,PA,12
1,0,0,1,45,Male, Hispanic,CT,3
0,0,0,0,28,Male, Black (NH),CA,12
2,0,0,0,30,Female, Black (NH),GA,11
2,2,0,0,39,Male, Black (NH),OR,14
0,2,2,1,20,Male, Hispanic,TN,11
2,0,0,0,30,Male, Black (NH),PA,13
1,0,0,0,58,Male, 2+ Races (NH),NV,3
0,0,0,0,56,Male, Hispanic,IL,6
2,2,2,2,36,Male, White (NH),GA,10
2,2,1,2,63,Female, Black (NH),LA,10
2,0,0,0,52,Male, Black (NH),WI,14
2,0,0,0,42,Female, Hispanic,NM,12
2,0,0,0,53,Male, Black (NH),GA,10
2,0,0,0,28,Female, White (NH),AL,7
2,0,0,0,32,Male, Hispanic,PA,7
2,0,0,0,64,Male, White (NH),NH,18
1,2,0,2,26,Male, White (NH),AK,9
1,1,0,2,25,Female, White (NH),NE,14
2,2,2,2,36,Male, White (NH),MO,9
1,2,0,0,58,Male, Black (NH),CA,11
2,1,0,0,33,Male, Black (NH),FL,8
2,0,0,0,63,Male, White (NH),NV,15
2,0,0,0,27,Female, Hispanic,CA,14
2,0,0,0,27,Male, Hispanic,CT,9
2,2,1,2,29,Female, 2+ Races (NH),WI,9
2,0,0,0,32,Male, Hispanic,IN,12
1,1,2,2,32,Male, White (NH),CA,8
0,2,1,2,44,Male, Hispanic,CT,11
0,0,0,0,35,Male, Hispanic,-1,6
2,0,0,0,40,Male, Hispanic,GA,18
2,0,0,0,36,Female, Black (NH),NC,10
1,0,0,0,32,Male, Hispanic,AR,10
2,0,0,0,48,Female, Hispanic,FL,99
0,2,1,2,27,Male, 2+ Races (NH),VA,11
2,0,0,0,32,Male, Black (NH),WI,13
2,0,0,0,36,Female, White (NH),TX,12
1,0,0,0,34,Male, Hispanic,NY,10
2,0,0,0,21,Male, Black (NH),GA,11
1,-2,0,-2,50,Male, Hispanic,TX,9
1,0,0,0,52,Male, Black (NH),OH,13
2,0,0,0,28,Male, Black (NH),MO,11
2,0,0,0,22,Female, Hispanic,CA,10
2,0,0,0,52,Male, Black (NH),LA,12
1,0,0,0,34,Male, Uncategorized - Missing,MI,9
2,2,0,0,19,Male, Black (NH),VA,12
1,2,0,1,51,Male, Black (NH),NC,8
2,1,0,2,43,Male, White (NH),NY,10
2,0,0,0,39,Male, 2+ Races (NH),CA,13
2,0,0,0,26,Male, Hispanic,-1,8
1,2,2,1,47,Male, Hispanic,TX,12
1,1,0,0,23,Male, Black (NH),MO,12
1,0,0,0,47,Male, 2+ Races (NH),TX,14
2,0,0,0,27,Male, Black (NH),NY,12
2,1,0,0,21,Male, Hispanic,IL,9
1,1,1,0,35,Female, 2+ Races (NH),VA,10
2,2,1,1,24,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),AK,12
2,0,0,0,43,Male, White (NH),OH,14
1,2,0,0,34,Female, 2+ Races (NH),NJ,9
2,0,0,0,33,Female, Black (NH),AR,10
2,0,0,0,38,Male, Hispanic,PA,12
2,0,0,0,21,Male, Hispanic,FL,11
2,0,0,0,42,Male, Hispanic,NJ,3
2,1,2,2,31,Female, White (NH),SC,11
1,0,0,0,24,Male, Hispanic,MA,12
1,1,1,2,25,Female, Uncategorized - Missing,NY,14
2,0,0,0,28,Male, Black (NH),MS,8
2,0,0,0,40,Female, 2+ Races (NH),CA,11
2,0,0,0,26,Male, Hispanic,PR,3
2,1,0,0,38,Male, Black (NH),TX,11
1,0,0,0,59,Male, White (NH),TX,14
1,0,0,0,42,Male, Hispanic,CA,13
2,1,0,0,24,Male, Black (NH),MI,12
2,1,0,2,54,Male, Black (NH),GA,12
2,0,0,0,64,Male, White (NH),OR,18
1,1,2,2,48,Male, White (NH),TN,12
2,2,1,2,30,Female, White (NH),WV,12
2,0,0,0,25,Male, Hispanic,NY,98
2,0,0,0,48,Male, White (NH),NV,14
2,0,0,0,52,Male, 2+ Races (NH),IL,13
0,0,0,0,58,Male, Black (NH),TX,8
2,0,0,0,30,Male, Black (NH),GA,10
1,1,0,2,23,Male, White (NH),TX,6
2,2,2,2,30,Female, White (NH),LA,9
2,0,0,0,31,Male, White (NH),MA,13
2,0,0,0,28,Male, White (NH),OH,10
2,0,0,0,44,Female, 2+ Races (NH),OH,18
2,0,0,0,40,Male, Hispanic,NY,7
2,0,0,0,40,Male, White (NH),OK,10
2,0,0,0,50,Male, White (NH),AZ,17
2,0,0,0,25,Male, Hispanic,TX,9
1,1,0,0,30,Female, Hispanic,MD,13
2,0,0,0,22,Male, Black (NH),WI,12
2,1,0,0,47,Male, Black (NH),TX,12
2,0,0,0,47,Male, White (NH),PA,8
2,1,2,2,53,Male, White (NH),OK,10
2,0,0,0,34,Female, Hispanic,MO,12
0,0,0,0,44,Male, Black (NH),NJ,3
2,2,2,2,32,Male, White (NH),OH,13
0,0,0,0,36,Male, Hispanic,IN,98
2,2,0,0,39,Female, White (NH),CA,11
2,0,0,0,39,Male, Black (NH),IN,14
2,1,0,2,27,Male, Black (NH),IL,8
2,0,0,0,70,Male, White (NH),CA,14
2,1,0,0,28,Male, American Indian/Alaska Native (NH),NY,10
1,0,0,0,52,Male, White (NH),WI,16
1,0,0,0,41,Female, 2+ Races (NH),IN,12
1,0,0,0,56,Male, 2+ Races (NH),TN,12
2,0,0,0,53,Male, Black (NH),OH,10
1,1,1,1,43,Female, White (NH),NM,9
1,0,0,2,34,Female, American Indian/Alaska Native (NH),SD,12
0,1,0,1,40,Male, Black (NH),CA,11
0,0,0,0,41,Male, Black (NH),OH,9
2,2,0,2,40,Male, Hispanic,NV,8
2,1,0,0,23,Male, White (NH),CA,11
2,0,0,0,26,Male, Hispanic,NY,10
1,1,2,1,31,Female, White (NH),MS,10
2,1,2,0,25,Male, Black (NH),MO,8
1,0,0,0,42,Male, Black (NH),GA,9
2,0,0,2,44,Female, White (NH),LA,16
2,1,0,2,33,Male, White (NH),IA,9
1,1,0,0,40,Male, White (NH),MI,11
2,2,1,2,23,Female, Hispanic,WA,11
2,0,0,0,41,Female, Black (NH),AL,9
1,0,0,0,42,Female, White (NH),WI,12
0,0,0,0,23,Male, Black (NH),GA,12
1,1,0,1,50,Female, 2+ Races (NH),NC,9
2,2,0,1,59,Male, Black (NH),PA,11
2,0,0,0,45,Male, Black (NH),SC,12
2,1,2,2,43,Female, White (NH),IN,9
2,0,0,0,38,Male, Black (NH),OH,9
2,2,0,0,21,Male, White (NH),TX,9
0,0,0,0,33,Female, Black (NH),CT,10
2,0,0,0,39,Male, Black (NH),MN,7
2,1,2,2,28,Female, Hispanic,NM,7
2,0,0,0,42,Male, 2+ Races (NH),TX,13
2,2,2,2,35,Female, White (NH),CA,12
2,2,0,2,26,Male, White (NH),OR,12
2,0,0,0,48,Male, 2+ Races (NH),TX,9
2,0,0,0,23,Male, Hispanic,TX,8
1,2,0,1,30,Female, Black (NH),NC,12
2,1,0,0,28,Male, Black (NH),LA,8
2,0,0,0,47,Male, White (NH),LA,12
2,0,0,0,50,Male, Black (NH),OK,11
2,2,1,1,27,Male, Hispanic,OR,6
1,2,0,0,36,Male, White (NH),CA,18
2,1,0,2,32,Male, Hispanic,DC,6
1,0,0,0,34,Male, Hispanic,CT,16
2,2,1,2,34,Male, Hispanic,NM,99
2,0,0,0,47,Female, White (NH),VA,11
2,0,0,0,53,Female, White (NH),NY,14
1,2,2,2,27,Male, White (NH),NM,12
2,0,0,0,44,Female, White (NH),WA,11
2,0,0,0,25,Male, Hispanic,TX,8
0,0,0,0,45,Male, Hispanic,-1,9
2,1,2,2,61,Male, Black (NH),GA,10
2,0,0,0,26,Female, 2+ Races (NH),OK,6
0,2,2,1,36,Male, Hispanic,AZ,8
0,0,0,0,29,Male, Black (NH),GA,9
2,0,0,0,59,Male, White (NH),OH,15
2,0,0,0,41,Female, Black (NH),TN,12
2,1,0,1,51,Male, Black (NH),DC,12
0,0,0,0,53,Male, Black (NH),VA,9
2,1,1,1,24,Female, Hispanic,WI,12
0,0,0,0,44,Male, Black (NH),NC,12
-1,0,0,0,44,Female, Black (NH),MA,11
1,2,2,1,24,Female, White (NH),LA,11
2,0,0,0,55,Male, American Indian/Alaska Native (NH),AZ,15
1,1,0,0,25,Male, Black (NH),IL,11
2,0,0,0,63,Male, White (NH),CT,8
1,1,2,2,58,Male, White (NH),IL,14
0,1,0,0,33,Female, Black (NH),IL,9
2,0,0,0,34,Male, Hispanic,HI,10
2,0,0,0,35,Female, White (NH),KY,11
2,0,0,0,43,Male, Black (NH),WI,9
2,2,0,2,52,Male, White (NH),NV,12
2,2,2,2,45,Female, Hispanic,NM,12
2,2,1,2,36,Female, White (NH),DE,10
2,1,0,0,24,Male, Black (NH),TX,11
0,0,0,0,52,Female, Hispanic,MA,99
2,2,2,2,30,Female, Hispanic,NM,9
2,0,0,0,29,Male, 2+ Races (NH),AZ,13
1,0,0,0,37,Female, Black (NH),PA,11
2,0,0,0,39,Female, White (NH),VA,7
2,0,0,0,51,Male, Hispanic,FL,6
2,1,2,2,41,Male, 2+ Races (NH),KY,8
2,0,0,0,53,Male, Black (NH),CA,10
1,0,0,0,55,Male, Black (NH),VA,12
2,2,0,2,35,Male, White (NH),WA,11
1,1,0,2,45,Female, White (NH),VA,12
2,1,0,0,35,Male, Uncategorized - Missing,LA,8
2,0,0,0,34,Male, White (NH),OK,11
0,0,0,0,41,Female, Black (NH),OH,9
1,2,2,2,36,Male, White (NH),AR,9
0,0,0,0,45,Male, Hispanic,CA,11
1,1,0,1,23,Male, White (NH),NY,10
1,1,2,2,49,Male, White (NH),OH,10
2,0,0,0,42,Male, Hispanic,-1,11
2,2,2,2,28,Female, White (NH),MO,8
2,2,1,2,50,Male, Hispanic,NM,9
2,2,2,2,35,Male, White (NH),MO,8
2,2,0,2,53,Male, White (NH),OK,12
2,2,0,0,33,Female, White (NH),WA,10
2,1,1,1,37,Female, White (NH),GA,11
1,1,0,0,25,Male, Hispanic,TN,7
2,2,1,2,29,Female, White (NH),MA,12
1,2,2,2,31,Male, White (NH),WA,13
2,1,0,0,41,Male, White (NH),OK,9
1,1,0,2,24,Male, Hispanic,TX,7
1,0,0,0,48,Male, Hispanic,TX,8
2,0,0,0,26,Male, Black (NH),NV,10
-2,0,0,0,35,Male, Hispanic,CT,7
2,0,0,0,25,Male, Hispanic,NY,12
0,0,0,0,46,Male, Black (NH),PA,13
1,2,0,1,53,Male, Black (NH),OK,10
1,0,0,0,54,Male, White (NH),CT,12
2,1,1,2,37,Female, 2+ Races (NH),IL,11
1,1,0,2,41,Male, White (NH),KS,10
1,1,0,2,31,Male, Black (NH),FL,8
2,0,0,0,32,Male, Black (NH),AR,13
1,1,0,0,34,Male, Black (NH),PA,12
0,0,0,0,30,Male, Black (NH),TN,10
2,0,0,0,58,Male, 2+ Races (NH),PA,10
1,2,0,2,54,Male, White (NH),TN,12
2,0,0,0,48,Female, 2+ Races (NH),IL,12
2,0,0,0,26,Female, Hispanic,GA,10
2,0,0,0,67,Male, 2+ Races (NH),CT,8
1,0,0,0,37,Male, Hispanic,MD,6
2,0,0,0,51,Female, 2+ Races (NH),OH,3
2,0,0,0,29,Male, Black (NH),MI,11
2,2,2,0,38,Male, Black (NH),PA,9
2,0,0,0,53,Male, Black (NH),MI,11
1,0,0,0,49,Male, White (NH),TX,10
2,0,0,0,70,Male, White (NH),CA,14
1,1,0,2,23,Male, Black (NH),FL,12
2,0,0,0,39,Male, Black (NH),WI,8
1,1,1,1,51,Male, Hispanic,TX,7
2,0,0,0,19,Male, Black (NH),OH,12
1,1,0,0,22,Male, Black (NH),MI,10
1,0,0,0,48,Female, Hispanic,HI,15
2,0,0,0,38,Male, Hispanic,FL,12
1,0,0,0,51,Male, Black (NH),WI,10
